MangaID,Genre,Author
332,"Comedy,Drama,Music,Romance,Shoujo,Shounen Ai","Murakami, Maki (Story & Art)"
333,"Comedy,Drama,Romance,Shounen Ai","Murakami, Maki (Story & Art)"
334,"Comedy,Romance,Shounen Ai","Murakami, Maki (Art), Cunningham, Andrew (Story)"
335,"Comedy,Romance,Shounen Ai","Murakami, Maki (Art), Jun, Ayane (Story)"
336,"Action,Comedy,Drama,Ecchi,School,Shounen","Fujisawa, Tohru (Story & Art)"
337,Adventure,"Shitou, Kyouko (Story & Art)"
338,"Action,Adventure,Drama,Fantasy,Romance,Sci-Fi,Shounen,Supernatural","Moriyama, Daisuke (Story & Art)"
339,"Comedy,Shounen","Nonaka, Eiji (Story & Art)"
340,"Action,Fantasy,Sci-Fi","Kikuchi, Hideyuki (Story), Ashibe, Yuuho (Art)"
341,"Adventure,Comedy,Drama,Fantasy,Shounen","Murayama, Wataru (Story & Art)"
342,"Action,Mecha,Sci-Fi,Shounen","Takayama, Mizuho (Art), Chiba, Tomohiro (Story)"
343,"Action,Adventure,Shounen","Fujiyama, Kairi (Story & Art)"
344,"Drama,Sci-Fi,Supernatural,Psychological,Seinen","Souryo, Fuyumi (Story & Art)"
345,"Action,Mecha,Sci-Fi,Shounen","Chiba, Tomohiro (Story), Tokita, Kouichi (Art)"
346,"Action,Adventure,Comedy,Fantasy","Fujima, Takuya (Story & Art)"
347,"Comedy,Ecchi,Romance,Shounen,Gender Bender","Tamakoshi, Hiroyuki (Story & Art)"
348,"Comedy,Drama,School,Slice of Life,Seinen","Kio, Shimoku (Story & Art)"
349,"Action,Mecha,Sci-Fi","Tokita, Kouichi (Art)"
350,"Comedy,Shoujo","Morinaga, Ai (Story & Art)"
351,"Action,Drama,Mecha,Romance,Sci-Fi,Seinen","Yatate, Hajime (Story), Tomino, Yoshiyuki (Story), Iwase, Masatsugu (Art)"
352,"Action,Mecha,Sci-Fi,Shounen","Mikimoto, Haruhiko (Story & Art)"
353,"Action,Drama,Mecha,Sci-Fi,Shounen","Chiba, Tomohiro (Story), Masato, Natsumoto (Art)"
354,"Comedy,Romance,Josei","Anno, Moyoco (Story & Art)"
355,"Drama,Shounen,Sports","Nishiyama, Yuriko (Story & Art)"
356,"Action,Adventure,Comedy,Drama,Fantasy,Romance,Supernatural","Endou, Minari (Story & Art)"
357,"Action,Adventure,Mystery,Drama,Fantasy,Sci-Fi,Seinen","Nobumoto, Keiko (Story), Iida, Toshitsugu (Art)"
358,"Comedy,Josei","Mihara, Mitsukazu (Story & Art)"
359,"Action,Kids,Mecha,Sci-Fi","Ueyama, Michirou (Story & Art)"
360,"Action,Mecha,Sci-Fi,Seinen","Ogishima, Chiaki (Story & Art)"
362,"Comedy,Romance,Shoujo,Supernatural","Seino, Shizuru (Story & Art)"
364,"Adventure,Fantasy,Shounen","Maeda, Jun (Story), Izumi, Rei (Art)"
365,"Comedy,Romance","Yeo, Ho Kyoung (Story & Art)"
366,"Drama,Mecha,Romance,Sci-Fi,Seinen","Shinkai, Makoto (Story), Yumeka, Sumomo (Art)"
367,"Action,Comedy,Ecchi,Fantasy,Shounen,Supernatural",MEE (Story & Art)
368,"Action,Adventure,Fantasy,Mecha,Shoujo,Supernatural","Akiyama, Tamayo (Story & Art)"
369,"Drama,Romance,Shoujo,Slice of Life,Supernatural","Hyun, Ju-Suh (Story & Art)"
370,"Drama,Romance,Shoujo","Kim, Kang-Won (Story & Art)"
371,"Comedy,Slice of Life",Barasui (Story & Art)
372,"Action,Ecchi,Martial Arts,School,Supernatural,Seinen","Shiozaki, Yuji (Story & Art)"
373,"Action,Adventure,Drama,Fantasy,Romance,Shoujo","Ozaki, Kaori (Story & Art)"
374,"Action,Ecchi,Fantasy,Mecha,Shounen,Supernatural","Yoon, Jae Ho (Story & Art)"
375,"Action,Cars,Drama,Sports,Seinen","Shigeno, Shuuichi (Story & Art)"
376,"Action,Drama,Seinen","Kusunoki, Kei (Story & Art)"
377,"Action,Horror,Supernatural","Yoon, In-Wan (Story), Yang, Kyung-il (Art)"
378,"Fantasy,Supernatural,Gender Bender","Park, Sang-Sun (Art), Jo, Eun Ha (Story)"
379,"Action,Mystery,Drama,Seinen","Takahashi, Tsutomu (Story & Art)"
380,"Action,Comedy,Ecchi,Horror,Shounen,Supernatural,Gender Bender","Minazuki, Suu (Story & Art)"
381,"Comedy,Romance,School,Shoujo","Seino, Shizuru (Story & Art)"
382,"Action,Drama,Sci-Fi,Shoujo","Itsuki, Natsumi (Story & Art)"
383,"Comedy,Mystery,Horror","Akino, Matsuri (Story & Art)"
384,"Action,Shounen,Supernatural,Seinen","Shiki, Satoshi (Story & Art)"
385,"Action,Ecchi,Horror,Sci-Fi,Shounen","Sanbe, Kei (Story & Art)"
386,"Comedy,Supernatural","Murakami, Maki (Story & Art)"
387,"Comedy,Drama,Romance,School,Shounen,Vampire,Supernatural","Kagesaki, Yuna (Story & Art)"
388,"Comedy,Mystery,Romance,School,Vampire,Supernatural","Kagesaki, Yuna (Art), Kai, Tohru (Story)"
389,"Comedy,Fantasy,Romance,Shoujo,Sports,Gender Bender","Fukushima, Haruka (Story & Art)"
390,"Comedy,Drama,Sci-Fi,Shounen","Yoshizaki, Mine (Story & Art)"
391,"Comedy,Romance,School,Shoujo,Gender Bender","Lee, Young-You (Story & Art)"
392,"Comedy,Drama,Romance,Josei","Ogawa, Yayoi (Story & Art)"
393,"Mystery,Drama,Shounen,Supernatural,Psychological","Kibayashi, Shin (Story), Kanari, Youzaburou (Story), Satou, Fumiya (Art)"
394,"Action,Adventure,Mystery,Fantasy,Sci-Fi,Shounen","Kumakura, Yuuichi (Story & Art)"
395,"Action,Drama,Sci-Fi,Seinen","Iwahara, Yuji (Story & Art)"
396,"Adventure,Fantasy,Shounen","Amano, Shiro (Art), Nomura, Tetsuya (Story)"
397,"Adventure,Fantasy,Shounen","Amano, Shiro (Art), Nomura, Tetsuya (Story)"
398,"Adventure,Fantasy,Shounen","Amano, Shiro (Art), Nomura, Tetsuya (Story)"
399,"Adventure,Mystery,Drama,Fantasy,Sci-Fi,Psychological","Sigsawa, Keiichi (Story), Kuroboshi, Kouhaku (Art)"
400,"Fantasy,Shoujo","Tanaka, Rika (Story), Kodaka, Nao (Art)"
401,"Action,Drama,Horror,Sci-Fi,Psychological,Seinen","Iwaaki, Hitoshi (Story & Art)"
402,Fantasy,"Tsuzuki, Setsuri (Story & Art)"
405,"Drama,Vampire,Supernatural,Psychological,Seinen","Toume, Kei (Story & Art)"
406,"Mystery,Horror,Romance,Psychological","Katsura, Asuka (Story & Art)"
407,"Drama,School,Shoujo,Slice of Life,Psychological","Suenobu, Keiko (Story & Art)"
408,"Action,Drama,Mecha,Romance,Sci-Fi","Yatate, Hajime (Story), Tomino, Yoshiyuki (Story), Iwase, Masatsugu (Art)"
409,"Comedy,Romance,Shoujo,Supernatural","Ikezawa, Satomi (Story & Art)"
410,"Action,Comedy,Martial Arts,Romance,Shounen,Harem","Segami, Akira (Story & Art)"
411,"Drama,Romance,School,Shoujo","Kobayashi, Miyuki (Story), Ando, Natsumi (Art)"
412,"Comedy,Romance,Shoujo","George, Asakura (Story & Art)"
413,"Comedy,Romance,School,Slice of Life,Seinen","Toyoda, Minoru (Story & Art)"
414,Comedy,"Kikuta, Michiyo (Story & Art)"
416,"Action,Drama,Historical,Martial Arts,Samurai,Seinen","Takahashi, Tsutomu (Story & Art)"
417,"Fantasy,Shoujo","Kikuta, Michiyo (Story & Art)"
418,"Mystery,Fantasy,Historical,Supernatural,Seinen","Urushibara, Yuki (Story & Art)"
419,"Comedy,Romance,Slice of Life,Josei","Ninomiya, Tomoko (Story & Art)"
420,"Comedy,Romance,Shoujo,Psychological","Ikezawa, Satomi (Story & Art)"
421,"Comedy,Ecchi,Romance,Shounen,Harem,Slice of Life","Kobayashi, Toshihiko (Story & Art)"
422,"Drama,Romance,School,Shoujo","Hayakawa, Tomoko (Story & Art)"
423,"Comedy,Fantasy,Magic,Music,Romance,Shoujo","Yokote, Michiko (Story), Hanamori, Pink (Story & Art)"
424,"Action,Comedy,Fantasy,Horror,Shounen,Supernatural","Mitsunaga, Yasunori (Story & Art)"
425,"Action,Romance,Shounen,Supernatural","Kibayashi, Shin (Story), Nao, Akinari (Art)"
426,"Action,Drama,Shounen,Military","Iwanaga, Ryoutarou (Story & Art)"
427,"Action,Mecha,School,Sci-Fi","Ueda, Hajime (Story & Art)"
428,"Romance,Shounen,Supernatural","Takanagi, Yuuna (Art), Zekuu, Tooru (Story)"
429,"Comedy,Drama,Fantasy,Magic,Romance,Shoujo","Anno, Moyoco (Story & Art)"
430,"Comedy,Drama,Ecchi,Romance,School,Shounen,Sports","Seo, Kouji (Story & Art)"
431,"Romance,Shoujo","Nakano, Hitori (Story), Ocha, Machiko (Art)"
432,"Action,Martial Arts","Yamada, Fuutarou (Story), Segawa, Masaki (Art)"
434,"Adventure,Shoujo,Shounen Ai","Yutenji, Ako (Story & Art)"
435,Shoujo,"Lee, Sang-Eun (Story & Art)"
436,"Dementia,Drama,Horror,Supernatural,Seinen","Ito, Junji (Story & Art)"
437,"Action,Mystery,Fantasy,Shounen","Nakanishi, Tatsurou (Story & Art)"
438,"Action,Adventure,Comedy,Mystery,Drama,Seinen",Monkey Punch (Story & Art)
439,"Adventure,Fantasy,Romance,Josei","Mizutani, Yuzu (Story & Art)"
440,"Drama,Fantasy,Shounen,Supernatural","Yamada, Norie (Story), Yoshizuki, Kumichi (Art)"
441,"Action,Drama,Ecchi,Sci-Fi,Shounen,Harem","Kimura, Noboru (Story), Satou, Kenetsu (Art)"
442,"Action,Psychological,Seinen","Matsumoto, Taiyou (Story & Art)"
443,"Drama,Romance,Shoujo,Slice of Life,Psychological","Souryo, Fuyumi (Story & Art)"
444,"Action,Shounen","Fujisawa, Tohru (Story & Art)"
445,"Action,Comedy,Drama,Romance,School,Shounen","Fujisawa, Tohru (Story & Art)"
446,"Comedy,Fantasy,Romance,Seinen","Fujishima, Kousuke (Story & Art)"
447,"Comedy,Demons,Ecchi,Romance,Seinen","Harada, Shigemitsu (Story), Seguchi, Takahiro (Art)"
448,"Fantasy,Romance,Shoujo","Yuki, Kaori (Story & Art)"
449,"Fantasy,Magic,Romance,Shoujo","Akimoto, Nami (Story & Art)"
450,"Romance,Shoujo","Kiritani, Miki (Story & Art)"
451,"Mystery,Drama,Fantasy,Horror,School,Supernatural,Seinen","Kouda, Gakuto (Story), Mutsuki, Lay (Art)"
452,"Comedy,Ecchi,Fantasy",CLAMP (Story & Art)
455,"Mystery,Horror,Romance,Vampire,Supernatural","Lee, So Young (Story & Art)"
456,"Action,Shounen,Supernatural","Sorano, Kairi (Story & Art)"
457,"Comedy,Ecchi,Romance,Vampire,Supernatural,Seinen","Arima, Keitarou (Story & Art)"
458,"Adventure,Drama,Fantasy,Shoujo","Akiyama, Tamayo (Story & Art)"
459,"Comedy,Demons,Fantasy,Romance,Shoujo,Supernatural","Kusanagi, Mizuho (Story & Art)"
460,"Comedy,Romance,School,Shoujo,Slice of Life,Gender Bender","Morinaga, Ai (Story & Art)"
461,"Comedy,Romance,Shoujo","Lee, Sun Hee (Story & Art)"
462,"Mystery,Fantasy,Horror,Shoujo,Supernatural","Akino, Matsuri (Story & Art)"
463,"Comedy,Drama,Romance,Shounen,Psychological","Ooiwa, Kenji (Art), Takimoto, Tatsuhiko (Story)"
464,"Action,Adventure,Mystery,Drama,Fantasy,Romance,Shounen,Supernatural,Gender Bender","Ogiwara, Noriko (Story), Momokawa, Haruhiko (Art)"
465,"Action,Sci-Fi,Seinen","Nihei, Tsutomu (Story & Art)"
466,"Drama,Romance,Josei","Sakurazawa, Erica (Story & Art)"
467,"Shoujo,Supernatural,Psychological","Katsumoto, Kasane (Story & Art)"
468,"Drama,Music,Romance","Lee, Vin (Story & Art)"
469,"Comedy,Shoujo","Tokeino, Hari (Story & Art)"
470,"Action,Adventure,Historical,Shounen,Supernatural","Seto, Narumi (Story & Art)"
471,"Comedy,Romance,Shoujo,Supernatural","Fukushima, Haruka (Story & Art)"
472,"Action,Adventure,Mystery,Fantasy,Shounen","Kumakura, Yuuichi (Story & Art)"
473,"Action,Drama,Historical,Samurai,Shounen","Chrono, Nanae (Story & Art)"
474,"Action,Drama,Historical,Samurai,Shounen","Chrono, Nanae (Story & Art)"
475,"Drama,Romance,Shoujo","Ueda, Miwa (Story & Art)"
476,"Comedy,Drama,Romance,School","Seo, Eun-Jin (Story & Art)"
477,"Action,Sci-Fi","Lee, Ki-Hoon (Story), Jo, Seung-Yeop (Art)"
478,"Action,Adventure,Comedy,Fantasy,Shounen","Son, Hee-Joon (Story & Art)"
479,"Action,Fantasy,Sci-Fi","Kim, Tae Hyung (Story & Art)"
480,"Fantasy,Sci-Fi,Shoujo","Narushima, Yuri (Story & Art)"
481,"Drama,Sci-Fi,Space,Slice of Life,Psychological,Seinen","Yukimura, Makoto (Story & Art)"
482,"Comedy,Drama,Romance,School,Supernatural","Fujita, Maki (Story & Art)"
483,"Romance,Shoujo,Sports,Gender Bender","Seino, Shizuru (Story & Art)"
484,"Comedy,Drama","Rhim, Ju-Yeon (Story & Art)"
485,"Comedy,Romance,Shoujo","Lee, Young-You (Story & Art)"
486,"Action,Fantasy,Horror,Supernatural,Psychological","Hyung, Min-Woo (Story & Art)"
489,"Drama,Ecchi,Romance,School,Super Power,Supernatural,Seinen","Katsu, Aki (Story & Art)"
491,"Action,Adventure,Fantasy,Historical,Horror,Martial Arts,Supernatural,Seinen","Shimizu, Aki (Story & Art)"
492,"Drama,Josei","Mihara, Mitsukazu (Story & Art)"
495,"Drama,Romance,Supernatural,Psychological,Josei","Fujiwara, Kaoru (Story & Art)"
496,"Action,Comedy,Fantasy,Martial Arts,School,Shounen","Saiga, Reiji (Story), Inoue, Sora (Art)"
497,"Action,Adventure,Fantasy,Martial Arts,Supernatural","Lee, Kang-Woo (Story & Art)"
499,"Action,Mystery,Ecchi,Psychological,Seinen","Kibayashi, Shin (Story), Koshiba, Tetsuya (Art)"
500,"Adventure,Drama,Fantasy,Shoujo",CLAMP (Story & Art)
501,"Comedy,Ecchi,Romance,School,Shounen","Sugisaki, Yukiru (Story & Art)"
502,"Action,Drama,Seinen","Fujisawa, Tohru (Story & Art)"
503,"Action,Drama,Shounen","Fujisawa, Tohru (Story & Art)"
504,"Adventure,Fantasy,Shoujo","Seo, Moon Da Mi (Story & Art)"
505,"Drama,Fantasy,Shoujo,Supernatural","Be-Papas (Story & Art), Saitou, Chiho (Story & Art), Ikuhara, Kunihiko (Story)"
506,"Action,Comedy,Drama,Mecha,Romance,Sci-Fi,Shounen","Akahori, Satoru (Story), Kotoyoshi, Yumisuke (Art)"
507,"Adventure,Comedy,Fantasy,Romance,Shoujo,Supernatural","Matsumoto, Natsumi (Story & Art)"
508,"Adventure,Comedy,Fantasy,Romance,Shoujo","Tachikawa, Megumi (Story & Art)"
509,"Action,Adventure,Drama,Fantasy","Minekura, Kazuya (Story & Art)"
510,"Action,Adventure,Comedy,Drama,Fantasy,Josei","Minekura, Kazuya (Story & Art)"
511,"Action,Romance,Supernatural","Hiroi, Ouji (Story), Masa, Ikkyu (Art), Fujishima, Kousuke (Story), Masa, Ikku (Art)"
512,"Action,Adventure,Comedy,Shounen","Gotsubo, Masaru (Art)"
513,"Action,Adventure,Comedy,Historical,Shounen","Kamijyo, Akimine (Story & Art)"
514,"Action,Adventure,Drama,Fantasy,Historical,Romance,Shoujo,Gender Bender","Lee, Eun-Young (Story & Art)"
516,"Adventure,Comedy,Drama,Fantasy,Romance,Shounen","Sakaki, Ichirou (Story), Yabuki, Gou (Art)"
517,"Action,Sci-Fi,Shounen,Super Power","Kuroda, Yousuke (Story), Toda, Yasunari (Art)"
519,Sci-Fi,"Morioka, Hiroyuki (Story), Ono, Toshihiro (Art), Miyakoshi, Wasoh (Art)"
520,"Horror,Shoujo,Supernatural","Kusunoki, Kei (Story), Oohashi, Kaoru (Art)"
521,"Action,Shoujo,Vampire,Supernatural","Saenagi, Ryou (Story & Art)"
523,"Adventure,Fantasy,Martial Arts,Seinen","Kakinouchi, Narumi (Art), Hirano, Toshiki (Story)"
525,"Supernatural,Josei","Higashiyama, Kazuko (Story & Art)"
526,"Drama,Supernatural",CLAMP (Story & Art)
527,"Drama,Sci-Fi,Psychological,Josei","Mihara, Mitsukazu (Story & Art)"
528,"Action,Drama,Horror,Sci-Fi,Psychological","Ishinomori, Shoutarou (Story), Shimamoto, Kazuhiko (Art)"
529,"Action,Seinen,Thriller","Manabe, Shohei (Story & Art)"
530,"Drama,Romance,Shoujo,Slice of Life","Choi, Kyung-ah (Story & Art)"
531,"Drama,Fantasy,Shounen,Supernatural","Yamada, Norie (Story), Yoshizuki, Kumichi (Art)"
532,"Action,Comedy,Shoujo","Kanno, Aya (Story & Art)"
533,"Drama,Romance","Kim, Jea-Eun (Story & Art)"
534,"Mystery,Drama,School,Shounen,Thriller","Shirodaira, Kyou (Story), Mizuno, Eita (Art)"
536,"Action,Adventure,Fantasy","Shimizu, Aki (Story & Art)"
537,"Romance,Shoujo","Yamashita, Tomomi (Story & Art)"
538,"Drama,Romance,School,Shoujo",CLAMP (Story & Art)
539,"Romance,Slice of Life,Josei","Okazaki, Mari (Story & Art)"
541,"Drama,Sci-Fi,Shounen,Supernatural","Yamazaki, Sayaka (Art), Tsutsui, Yasutaka (Story)"
542,"Comedy,Romance,Shoujo","Tanaka, Meca (Story & Art)"
543,"Fantasy,Romance,Shoujo,Supernatural","Hakase, Mizuki (Story & Art)"
544,"Drama,Romance,Psychological,Josei","Mihara, Mitsukazu (Story & Art)"
545,"Mystery,Drama,Shoujo,Supernatural","Kazumi, Yuana (Story & Art)"
546,"Action,Comedy,Shounen Ai","Matoh, Sanami (Story & Art)"
547,"Action,Adventure,Fantasy","Yang, Kyung-il (Art), Hwang, Yong-Su (Story)"
548,"Romance,Slice of Life,Josei",CLAMP (Story & Art)
549,"Adventure,Demons,Fantasy,Romance,Shoujo","Kim, Kang-Won (Story & Art)"
550,"Drama,Romance,Josei","Sakurazawa, Erica (Story & Art)"
551,"Comedy,Mystery,Drama,Fantasy,Horror,Romance,Shoujo,Shounen Ai,Supernatural","Park, Sang-Sun (Story & Art)"
552,"Comedy,Fantasy,Shoujo",CLAMP (Story & Art)
553,"Action,Adventure,Fantasy,Historical,Psychological","Mi, Young Noh (Story & Art)"
554,"Comedy,Fantasy,Romance,Sci-Fi,Shoujo","Yoshida, Reiko (Story), Ikumi, Mia (Art)"
555,"Comedy,Romance,Sci-Fi,Shoujo","Ikumi, Mia (Story & Art)"
556,"Action,Drama,Fantasy,Horror,Sci-Fi,Shoujo,Vampire","Sunao, Yoshida (Story), Kyuujou, Kiyo (Art)"
557,"Drama,Fantasy,Horror,Romance,Sci-Fi,Supernatural","Sunao, Yoshida (Story), Shibamoto, Thores (Art)"
558,"Action,Supernatural","Ko, Ya Seong (Story & Art)"
559,"Drama,Romance,Shoujo","Ueda, Miwa (Story & Art)"
560,"Romance,Shoujo","Akimoto, Nami (Story & Art)"
561,"Comedy,Horror,Vampire,Josei","Kari, Erika (Story & Art)"
562,"Adventure,Comedy,Shoujo",JUDAL (Story & Art)
563,"Romance,Shoujo","Hidaka, Banri (Story & Art)"
564,"Action,Drama,Ecchi,Horror,Sci-Fi,Supernatural,Psychological,Seinen","Oku, Hiroya (Story & Art)"
565,"Action,Drama,Fantasy,Mecha,Romance,Shounen","Katsu, Aki (Story & Art)"
571,"Adventure,Comedy,Romance,Shoujo","Takada, Rie (Story & Art)"
572,"Comedy,Drama,Ecchi,Romance,School,Shounen,Supernatural","Inoue, Kazurou (Story & Art)"
573,"Action,Comedy,Mystery,Drama,Shounen Ai","Minekura, Kazuya (Story & Art)"
574,"Action,Mystery,Drama,Supernatural,Seinen","Moriyama, Daisuke (Story & Art)"
575,"Mystery,Shounen Ai","Toujou, Asami (Story & Art)"
576,"Drama,School,Shoujo,Psychological","Mizushiro, Setona (Story & Art)"
578,"Adventure,Mystery,Drama,Shoujo,Shounen Ai","Saenagi, Ryou (Story & Art)"
579,"Comedy,Drama,Ecchi,Romance,Seinen,Gender Bender","Miyano, Tomochika (Story & Art)"
580,"Action,Adventure,Fantasy,Game","Yun, Keong Kim (Story), Son, Hee-Joon (Art), Kim, Youn-Kyung (Art)"
582,"Comedy,Drama,Ecchi,Romance,School,Slice of Life,Seinen","Watashiya, Kaworu (Story & Art)"
583,"Action,Adventure,Fantasy,Horror,Shounen","Yagi, Norihiro (Story & Art)"
584,"Action,Mystery,Shounen,Supernatural,Psychological,Thriller","Esuno, Sakae (Story & Art)"
585,"Drama,Romance,School,Slice of Life,Seinen,Gender Bender","Shimura, Takako (Story & Art)"
586,"Drama,Fantasy,Shoujo,Vampire,Supernatural,Psychological","Fujiwara, Kaoru (Story & Art)"
587,"Comedy,Parody,School,Slice of Life","Yoshimizu, Kagami (Story & Art)"
588,"Action,Shounen,Supernatural","Tanaka, Yasunori (Story & Art)"
589,"Drama,Romance,School,Shoujo","Aihara, Miki (Story & Art)"
591,"Comedy,Drama,Romance,School,Shoujo,Slice of Life","Kawahara, Kazune (Story & Art)"
592,"Action,Adventure,Mystery,Fantasy,Historical,Romance,Shounen","Park, Sung-Woo (Story & Art)"
593,"Action,Mecha,Sci-Fi,Shounen","Chiba, Tomohiro (Story), Tokita, Kouichi (Art)"
594,"Action,Mecha,Sci-Fi,Shounen","Chiba, Tomohiro (Story), Toda, Yasunari (Art)"
595,"Action,Adventure,Fantasy","Kim, Daewoo (Story)"
597,"Action,Comedy,Ecchi,Romance,School,Shounen,Harem","Akamatsu, Ken (Story), Fujima, Takuya (Story & Art)"
598,"Action,Adventure,Comedy,Ecchi,Fantasy,Magic,Shounen","Mashima, Hiro (Story & Art)"
599,"Action,Sci-Fi,Seinen","Takeda, Toshiya (Story), Utatane, Hiroyuki (Art), Morimoto, You (Story)"
601,"Romance,Shoujo","Katsumoto, Kasane (Story & Art)"
602,"Drama,Romance,Yaoi",CJ Michalski (Story & Art)
604,"Comedy,Ecchi,Romance,School,Slice of Life,Seinen","Kobayashi, Hiyoko (Story & Art)"
606,"Drama,Romance,School,Shoujo","Shimaki, Ako (Story & Art)"
607,"Comedy,Fantasy,Romance,Shoujo,Supernatural","Shin, Yui (Story & Art)"
608,"Drama,Yaoi","Minase, Masara (Story & Art)"
609,"Comedy,Fantasy,Romance,Shoujo","Asuka, Izumi (Story & Art)"
610,"Comedy,Drama,Romance,Shoujo","Nakamura, Yoshiki (Story & Art)"
611,"Action,Adventure,Ecchi,Fantasy,Harem,Supernatural,Seinen","Hagiwara, Kazushi (Story & Art)"
612,Yaoi,"Sakura, Sakuya (Story)"
613,"Action,Drama,Shounen","Fukumoto, Nobuyuki (Story & Art)"
614,"Action,Adventure,Ecchi,Fantasy,Shounen","Obata, Takeshi (Art), Takano, Tsuneo (Story)"
615,"Comedy,Drama,Ecchi,Romance,School,Shounen,Harem","Inoue, Kazurou (Story & Art)"
616,"Action,Comedy,Magic,School,Shounen","Kano, Yasuhiro (Story & Art)"
617,Yaoi,"Sadahiro, Mika (Story & Art)"
618,"Mystery,Drama,Romance,School,Shoujo,Vampire,Supernatural","Hino, Matsuri (Story & Art)"
619,"Drama,Romance,Shoujo,Sports,Gender Bender","Ikeyamada, Go (Story & Art)"
621,"Comedy,Ecchi,School,Sports,Seinen","Kaneda, Mario (Story & Art)"
622,"Drama,Horror,Shoujo,Vampire,Supernatural","Shiomi, Chika (Story & Art)"
623,"Adventure,Mystery,Fantasy,Shounen","Iwahara, Yuji (Story & Art)"
624,"Romance,Shoujo","Narita, Minako (Story & Art)"
625,"Drama,Romance,School,Shoujo,Slice of Life","Sakurakouji, Kanoko (Story & Art)"
626,Historical,"Mizukami, Shin (Story & Art)"
627,"Drama,Romance,School,Shoujo","Mimori, Ao (Story & Art)"
628,"Comedy,Romance,Shoujo","Matsumoto, Tomo (Story & Art)"
629,"Romance,School,Shoujo","Minami, Kanan (Story & Art)"
630,"Comedy,Ecchi,Romance,Slice of Life,Seinen","Katsu, Aki (Story & Art)"
631,"Comedy,Romance,School,Shoujo","Hwang, Mi Ri (Story & Art)"
632,"Hentai,Romance","Kisaragi, Gunma (Story & Art)"
633,"Comedy,Romance,School,Shoujo","Arai, Kiyoko (Story & Art)"
634,"Drama,Romance,School,Shoujo,Sports","Takanashi, Mitsuba (Story & Art)"
635,"Mystery,Historical,Horror,Shoujo,Shounen Ai,Supernatural","Yuki, Kaori (Story & Art)"
640,"Drama,Romance,Shoujo,Sports","Takeuchi, Naoko (Story & Art)"
642,"Action,Adventure,Drama,Historical,Seinen","Yukimura, Makoto (Story & Art)"
644,"Comedy,Music,Shounen","Umezawa, Haruto (Story & Art)"
645,"Comedy,Romance,School,Shoujo","Takada, Rie (Story & Art)"
646,"Comedy,Sci-Fi,Seinen","Ueda, Hajime (Art)"
647,"Comedy,Drama,Romance,Shoujo","Aihara, Miki (Story & Art)"
648,"Action,Drama,Seinen","Miwa, Shirow (Story & Art)"
649,"Action,Drama,Sci-Fi,Military,Psychological","Aida, Yuu (Story & Art)"
650,Yaoi,"Sakuragi, Yaya (Story & Art)"
651,"Action,Adventure,Fantasy,Supernatural","Miyazaki, Hayao (Story & Art)"
652,"Demons,Shounen","Miyoshi, Yuuki (Story & Art)"
653,"Comedy,Drama,Fantasy,Parody,Shounen","Hashiguchi, Takashi (Story & Art)"
655,"Mystery,Drama,Fantasy,Romance,Sci-Fi,Shoujo,Space","Hiwatari, Saki (Story & Art)"
656,"Action,Adventure,Drama,Historical,Samurai,Seinen","Inoue, Takehiko (Story & Art), Yoshikawa, Eiji (Story)"
657,"Drama,Sports,Psychological,Seinen","Inoue, Takehiko (Story & Art)"
658,"Action,Adventure,Drama,Historical,Martial Arts,Samurai,Supernatural,Seinen","Samura, Hiroaki (Story & Art)"
659,"Comedy,Mystery,Fantasy,Magic,Romance,Shounen,Supernatural","Kinoshita, Sakura (Story & Art)"
